,name,ra,dec,semimaj_arcsec,axial_ratio,pos_angle,global_flag,GALEX_FUV,GALEX_FUV_err,GALEX_FUV_flag,GALEX_NUV,GALEX_NUV_err,GALEX_NUV_flag,SDSS_u,SDSS_u_err,SDSS_u_flag,SDSS_g,SDSS_g_err,SDSS_g_flag,SDSS_r,SDSS_r_err,SDSS_r_flag,SDSS_i,SDSS_i_err,SDSS_i_flag,SDSS_z,SDSS_z_err,SDSS_z_flag,2MASS_J,2MASS_J_err,2MASS_J_flag,2MASS_H,2MASS_H_err,2MASS_H_flag,2MASS_Ks,2MASS_Ks_err,2MASS_Ks_flag,WISE_3.4,WISE_3.4_err,WISE_3.4_flag,WISE_4.6,WISE_4.6_err,WISE_4.6_flag,WISE_12,WISE_12_err,WISE_12_flag,WISE_22,WISE_22_err,WISE_22_flag,Spitzer_3.6,Spitzer_3.6_err,Spitzer_3.6_flag,Spitzer_4.5,Spitzer_4.5_err,Spitzer_4.5_flag,Spitzer_5.8,Spitzer_5.8_err,Spitzer_5.8_flag,Spitzer_8.0,Spitzer_8.0_err,Spitzer_8.0_flag,Spitzer_24,Spitzer_24_err,Spitzer_24_flag,Spitzer_70,Spitzer_70_err,Spitzer_70_flag,Spitzer_160,Spitzer_160_err,Spitzer_160_flag,PACS_70,PACS_70_err,PACS_70_flag,PACS_100,PACS_100_err,PACS_100_flag,PACS_160,PACS_160_err,PACS_160_flag,SPIRE_250,SPIRE_250_err,SPIRE_250_flag,SPIRE_350,SPIRE_350_err,SPIRE_350_flag,SPIRE_500,SPIRE_500_err,SPIRE_500_flag,objname,ra2000,de2000,t,t_err,type,logd25,d25,bt,incl,ned_v_helio,ned_v_corr,ned_dist_z_corr,ned_dist_0,hyperleda_v_helio,hyperleda_dist_z_helio,hyperleda_dist_0,dist
111,NGC4355,186.72765,-0.87756,139.152849415,1.1147967977600002,118.147814145,,,,,,,,0.00406194448581,0.000708630177625,,0.0145317373434,0.000889927902916,,0.0287599026085,0.000852812900072,,0.039746461713,0.0017324494288,,0.0466500666111,0.0044281562208,,0.0552373392844,0.0102045502947,,0.0679310390581,0.0187285737714,,0.0459975764521,0.0189255344364,,0.037092248444300015,0.0015697634364549235,,0.0398674027007,0.0018068517101143585,,0.950788358994,0.004328109199652006,,6.970333653660001,0.015813396057668638,,0.0351129979298,0.0015030826384989024,,0.0368423940194,0.0016983604761774142,,0.161223605087,0.0051849851827370785,,0.329059816543,0.001888152834372232,,6.252267016,0.043630106351928696,,,,,,,,39.5654273926,1.460657762593614,,34.7176401265,1.7989753010673393,,16.8427836721,1.421028684563184,,6.51660158528,0.15446478809319847,,2.55999958754,0.11801515993398408,,0.860625417825,0.10172877393867896,,NGC4355,186.72765,-0.87756,1.1,0.5,SABa,1.15,1.412537467,13.95,68.0,2179.0,2534.0,34.59858001,25.35,2129,29.06881486,,25.35
112,NGC4423,186.78735,5.88011,143.942680134,1.87119671385,110.38781294200001,,0.00201999194079,9.42080690045e-05,,0.00251913963808,7.67946831718e-05,,0.00695649517058,0.00100334735779,,0.014094807019999997,0.0005647269326749999,,0.02043195378,0.0008389747855319999,,0.0253438560267,0.00141845534885,,0.030712715362,0.00299699561631,,0.0343070357638,0.0100601912532,,0.0232649807076,0.0272190037065,,0.013008405959,0.0150923137628,,0.0179258597107,0.0013305844374637012,,0.00778053126977,0.00293322730112475,,0.0239877700569,0.012329615645918059,,0.044100830219199985,0.016159598580707413,,0.016155826186799997,0.0005308757983280055,,0.0112557089146,0.0005735014673365829,,,,,,,,,,,,,,,,,0.5236348645319999,0.41196990764240216,,0.35813480373,0.44873304656633933,,1.59234858201,0.477132511614711,,1.23641191676,0.09102991656065598,,0.750752927852,0.08916752393835442,,0.400103899674,0.04846560765798627,,NGC4423,186.78735,5.88011,7.8,0.7,Sd,1.31,2.041737676,14.1,90.0,1117.0,998.0,13.62643364,18.22,1122,15.31949754,19.67884803,19.67884803
113,NGC4424,186.79905,9.42018,225.28031584599998,1.9407110965,2.09174711728,,0.0013316281425,8.2329059882e-05,,0.00329029904344,0.000183672367666,,0.0196532334796,0.00366240638322,,0.06902531311480001,0.0027585948883000005,,0.116015053958,0.00400783119971,,0.154505980617,0.00525593350214,,0.174333757188,0.00824057547072,,0.196574878662,0.056090327787300005,,-0.00287820869925,0.19056260253,a,0.111999317104,0.0911164237033,,0.105709117949,0.002870401034514319,,0.0634995768622,0.0042963299826697075,,0.138259022761,0.0140867210112139,,0.288302737074,0.03753445365616037,,0.105942766619,0.00279502268600448,,0.0704851235337,0.0011266339983773304,,0.0975297531892,0.007420407532945889,,0.164120129996,0.002095548039115113,,0.334845004856,0.005880073550615479,,3.71393069818,0.11333135377732365,,5.6165410964100015,,,4.64819170801,1.2867256042426525,,6.8892919362,0.9008436818638148,,5.38999639793,0.723271836056198,,2.59886575278,0.1866481363097984,,0.936735064905,0.16840854980271025,,0.223977219872,0.1017472356171843,,NGC4424,186.79905,9.42018,0.9,0.5,SBa,1.48,3.019951853,12.38,65.0,437.0,227.0,3.099399235,15.42,442,6.0349535770000005,4.149540718,4.149540718
114,NGC4435,186.9186,13.0789,130.729890712,1.40881909546,100.675033414,,0.000170205487149,3.17156319519e-05,,0.00133905970175,5.87911025505e-05,,0.0235469808514,0.000668608028028,,0.113625277346,0.0011701436199400002,,0.225433384941,0.00197388467332,,0.33272088527,0.00327428364571,,0.402512004008,0.00512966148612,,0.5772906350729999,0.0135923153394,,0.700042333194,0.0290063145563,,0.563255591418,0.020102326205,,0.267697895737,0.001448563452978367,,0.145208756788,0.001725693236818581,,0.086164130319,0.004133341572054704,,0.10971507960000003,0.013499552421652421,,0.252787532374,0.0030780122660379397,,0.156761665957,0.002368442943666152,,0.159496599293,0.006687978175431196,,0.112192281438,0.005068877744127773,,0.123535296093,0.004172023413339946,,2.54509911248,0.07592174049607851,,3.4376820761,0.3814534153262952,,,,,4.96239530547,0.35133405269802404,,4.32587205742,0.38552121932463945,,1.85967998853,0.11829366486430565,,0.67889982865,0.11456462167606245,,0.180767486441,0.04014673555094834,,NGC4435,186.9186,13.0789,-2.1,0.5,S0,1.48,3.019951853,11.51,53.5,791.0,1019.0,13.91316221,17.01,803,10.96395412,16.51961552,16.51961552
115,NGC4438,186.94035,13.00884,200.568718145,2.01079947135,113.672930529,,0.00252297873782,0.000119635373191,,0.0049122059008,0.000146725919424,,0.0331790125707,0.0017879313101500003,,0.151603074094,0.00215673982161,,0.305762453852,0.00310200443562,,0.454793740669,0.004819834469600001,,0.555293633246,0.00749065973765,,0.8548610698770001,0.0278460173625,,1.0727575425,0.0586967343743,,0.881549049491,0.036366565317800005,,0.439175244841,0.002725661340470837,,0.247646130949,0.0031233110166595484,,0.259372731864,0.007028072900518072,,0.232475817976,0.015379863630621634,,0.414550475357,0.005489582867697217,,0.259144305944,0.0022885534574972914,,0.204856258873,0.014412604830499325,,0.250967935587,0.0049183923406248145,,0.25979052655,0.005789486879682578,,5.59964080516,0.10580270430083268,,13.7571613406,0.3630964027778077,,,,,11.314067574300001,0.774242338672667,,14.7897485093,0.6220379535198914,,7.86616241218,0.22162428014265426,,3.41321945478,0.1565590345424673,,1.13961023785,0.0800786039041073,,NGC4438,186.94035,13.00884,0.6,1.5,Sa,1.96,9.120109195,10.93,73.2,71.0,-27.0,-0.36865101,13.07,92,1.256144184,11.27197575,11.27197575
116,NGC4449,187.0461,44.09324,402.321767205,1.09694340002,-41.9843943116,,0.146090639307,0.00657503366224,,0.169998401495,0.00459880287345,,0.272944871061,0.00405745936338,,0.527290806676,0.00472149948739,,0.725604004412,0.0069507680886700006,,0.812459107097,0.00869535997847,,0.949485349258,0.0165027475862,,0.846351231591,0.0335459824026,,-1.6018739857100002,0.0951851708054,C,0.189717006185,0.0472150689669,c,0.4890601543,0.013689087522293608,,0.307263148032,0.00937061147749051,,1.3803451682,0.04402521015101165,,3.44053269353,0.09023455020194136,,0.485017875953,0.013606682386634823,N,0.369716241682,0.044502289498343714,N,0.748242043435,0.02329110379536047,N,1.20268236126,0.014067349000636723,N,2.80883264319,0.04148473891285695,N,46.0747259006,1.637258724233833,N,81.666542219,0.9217850526626876,N,54.4270119682,4.540776015903745,,82.9550896872,4.107607956246364,,80.9678742266,3.3650057421765065,,35.3235168015,1.3048662858031308,,15.2951507798,0.5783225157961168,,5.99793322804,0.3523971614198125,,NGC4449,187.0461,44.09324,9.8,0.5,IB,1.67,4.677350951,9.5,63.5,207.0,258.0,3.52266521,3.79,204,2.78536319,4.265796312,4.265796312
117,NGC4445,187.0665,9.43629,151.240770653,1.88080385005,12.6733003955,,0.000376855942299,3.18704892977e-05,,0.0008005543954339999,4.40428438961e-05,,0.00420921522688,0.00122629883327,,0.0199781108229,0.000706769595577,,0.0372813821532,0.00127808306361,,0.0535398146036,0.00339346045379,,0.0622493092581,0.00411489843844,,0.0916525111209,0.0244625914155,,0.0469907607497,0.100511429499,,0.077812497923,0.0453803714415,,0.0454485623467,0.001625651978398743,,0.0273746622451,0.00189805681055272,,0.043246927209900005,0.008010652972477704,,0.0402890469898,0.01328143906004692,,0.0441843240798,0.0006255084398525653,,0.028001375286,0.0012292929555966735,,,,,,,,0.0370983654568,0.002839609913262093,,0.389586432077,0.09521469015419433,,1.60014233351,0.22869166285910944,,,,,1.55589517451,0.4434116587466858,,2.29946753987,0.3812191714054461,,1.32945677204,0.10549310970128327,,0.5396948302179999,0.08208890312952803,,0.164668980374,0.050085678285921684,,NGC4445,187.0665,9.43629,2.0,0.8,Sab,1.4,2.511886294,13.59,90.0,354.0,176.0,2.403058438,17.77,343,4.683233206000001,18.03017915,18.03017915
118,NGC4450,187.12335,17.084989999999998,243.08960948,1.61262945698,80.1303883349,,0.00370896835928,0.00017670756570299995,,0.00490495429843,0.000149622888543,,0.0578764661189,0.000959651914376,,0.233386635225,0.00209801238933,,0.466307941572,0.00385833251236,,0.670973371625,0.00512799107023,,0.8041903232369999,0.00789780812305,,1.1001169564700002,0.0207368264347,,1.28373253464,0.028369509858,,1.05989197812,0.0234579768264,,0.525748980044,0.0020848196210617354,,0.279623664319,0.003100313051449805,,0.250925756654,0.007733174563265025,,0.248455571126,0.018125055643899168,,0.5090133350280001,0.003043382066265126,,0.328314642817,0.0012162112290672186,,0.122396226781,0.010750037082492107,,0.134010863035,0.02952419607996687,,0.20722986581,0.0039934915104956215,,2.93231590021,0.15863904956981856,,14.2513671271,0.3335670930285865,,,,,10.0911312349,1.972414675717064,,15.1461739945,2.0226285722863118,,8.197834899330001,0.22567673621945614,,3.79099563649,0.21767351998650508,,1.44950997348,0.0936210154684724,,NGC4450,187.12335,17.084989999999998,2.4,0.7,Sab,1.74,5.4954088589999985,10.84,48.8,1954.0,1029.0,14.04969962,15.79,1955,26.693063899999995,16.44372027,16.44372027
119,NGC4451,187.1691,9.25882,116.37839271700001,1.41620422787,63.221189483,,0.00121097306977,5.85967078516e-05,,0.0023002092835300004,7.35020633424e-05,,0.00835943383751,0.0008599240950399999,,0.0251713794833,0.0006319928164369999,,0.0431727290851,0.00108086833912,,0.0594913906052,0.00170854166344,,0.060606405521800015,0.00324804409227,,0.09100731289789997,0.0106620648969,,0.112718118525,0.0683267989993,,0.0752045912099,0.026209601842700003,,0.0420981732672,0.0013290356764825352,,0.024130123178400003,0.001982935280426799,,0.116965009792,0.004969333406231322,,0.16033555587200002,0.01291886618072523,,0.0428282994253,0.0019154677339458235,,0.0292762108194,0.0009511803449792043,,,,,,,,0.153311661052,0.0023662182639201767,,2.4143519532,0.21583339342498897,,5.13621583945,0.0777980312432026,,2.83347747195,0.4101583186200175,,4.9483042280900005,0.3238234261790788,,5.44381685074,0.5347782759214561,,2.31524661506,0.09734911001736962,,0.95190329302,0.0812972070860918,,0.31947883991,0.06411258237508885,,NGC4451,187.1691,9.25882,2.5,2.6,Sab,1.13,1.348962868,13.32,53.6,864.0,1008.0,13.76297105,26.07,861,11.75587111,26.06155748,26.06155748
120,IC3392,187.1802,14.99936,164.039629765,2.03712710444,127.91291922200001,,0.0003271981093440001,2.5970113771e-05,,0.00125728475468,5.1076063609e-05,,0.00866083597193,0.00043356142790300015,,0.0355858806377,0.000500525405102,,0.0643052206335,0.000932046761489,,0.0901359589337,0.00149943781465,,0.107895633921,0.00427189149995,,0.145271961131,0.00777856063548,,0.170508163048,0.0183813711343,,0.138286519994,0.014485933321200004,,0.07172683347310001,0.0016466864885629606,,0.0426426480229,0.0017225301785484056,,0.101365846355,0.0038039870328692993,,0.119909646136,0.012071578190668992,,0.0702481125881,0.0011370720819456042,,0.0472255397288,0.0008606859196363027,,0.0380365370769,0.0061026651492174545,,0.112967312236,0.002557258726412626,,0.117434402864,0.0035110480381836317,,1.69946265889,0.09912348178155513,,4.19699398776,8.977563170073671e-07,,,,,2.71251080251,0.6637293318882925,,4.772660638590001,0.6582541580021134,,2.5706664207900003,0.14006631535492126,,1.05416929325,0.08505546332479118,,0.355450064314,0.05660346901504217,,IC3392,187.1802,14.99936,2.4,0.8,Sab,1.42,2.630267732,13.07,70.4,1687.0,1024.0,13.98143091,14.13,1674,22.85636264,11.16862885,11.16862885
121,NGC4469,187.3668,8.749939999999999,304.585748122,2.9667549782200004,-1.93170730062,,0.000357471899385,5.95004654634e-05,,0.001184238026,8.29370662649e-05,,0.0175180106843,0.0017375941688499998,,0.08626930611719999,0.0017291218373800005,,0.172847801735,0.00278035079816,,0.254860072845,0.00401913007042,,0.317883341953,0.00491512402663,,0.4913628156180001,0.0517665200185,,0.453154351803,0.0281079600044,,0.41727659551,0.07756170984180001,,0.209478757525,0.0021060260585680376,,0.111292766999,0.012481648610870729,,0.0929972756637,0.030111507358570787,,0.0867994734158,0.038858910414026906,,,,,,,,,,,,,,0.0876793983836,0.0056685223695777855,,1.28479893049,0.3968218040002437,,3.3304339523000004,0.39538297223191615,,,,,2.68726203983,1.0522556358599828,,4.46143412884,1.0624566167237557,,1.68130737619,0.22888137431552005,,0.434415799083,0.16649326227506414,,0.0615519210317,0.1272327250528475,,NGC4469,187.3668,8.749939999999999,0.2,0.7,S0-a,1.46,2.884031756,12.37,85.5,539.0,275.0,3.754778809,16.75,586,8.001092299,16.74942788,16.74942788
122,NGC4470,187.40745,7.8239,117.27233488700001,1.43383098838,93.965669231,,0.0043106331483300005,0.000223473007545,,0.005689538650810001,0.000162100236562,,0.0124226979201,0.0007467820587389999,,0.0299111708379,0.00123293668115,,0.0440522088336,0.0014601443593099993,,0.054551786736,0.004743232781729999,,0.0571033529755,0.004465610924930001,,0.07785732579089999,0.0121979762991,,0.0882925038614,0.042817924227800015,,0.0669027325784,0.017559062359099997,,0.0367356850852,0.0014750281257739561,,0.021581926201,0.0026750857922483683,,0.116377282828,0.008660892825103702,,0.154077249245,0.00950690746632544,,0.0382376431519,0.0053329940923095495,,0.0263640629156,0.002852783100454279,,0.0486177451636,0.009869988302332714,,0.14678888806399998,0.0021690580689962442,,0.156055872557,0.005109988051965806,,2.56470439816,0.12674118567430334,,4.51103051628,0.067571190006186,,,,,5.11665983323,0.364487721959483,,5.53977320299,0.3580516250529694,,2.6173851320500003,0.09889418257205904,,1.15618805408,0.07657414093207862,,0.449054511719,0.04748321616663855,,NGC4470,187.40745,7.8239,1.9,2.1,Sa,1.11,1.288249594,13.03,51.0,2341.0,2800.0,38.23047515,19.58,2337,31.90879301,17.21868817,17.21868817
123,NGC4477,187.50915,13.6364,229.03297828200002,1.1258720483600002,-36.1681271467,,0.0005715872599680001,6.3429615929e-05,,0.0019206493058,0.000134638450525,,0.0333994384978,0.00181607546395,,0.17182437722600002,0.0017242448155599995,,0.347987619269,0.00344447775823,,0.514048671539,0.00476142845779,,0.6430440301210001,0.00933341984293,,0.8792576319580001,0.0220849007475,,1.00146400003,0.0451988035344,,0.847178208037,0.028408791702,,0.436520633831,0.003797199622634317,,0.226873223151,0.005069027788419471,,0.0785139408208,0.0142761961996274,,0.059809315102199986,0.03328624225838789,,0.391938223292,0.012902404395877328,N,0.229764737301,0.003981610959599847,,-0.0114957681524,0.03230916981148295,N,0.0934862911826,0.006010435568508329,,0.043121594758900005,0.013314940472161184,N,0.447092161302,0.5198863397990287,,0.6247148993280001,,,,,,1.03898679125,1.184546129662833,,1.42786846624,1.0335549234261274,,0.433997916655,0.4570999767946095,,0.194233484884,0.2939140664474486,,0.120027262827,0.16822346260311366,,NGC4477,187.50915,13.6364,-1.7,0.7,S0,1.57,3.71535274,11.32,33.7,1338.0,1020.0,13.92681595,19.24,1358,18.54178045,16.44372027,16.44372027
124,NGC4491,187.7379,11.48348,136.863325404,1.69097233331,57.936555387700004,,0.000349322129328,2.74374316838e-05,,0.000983468003025,4.158273638800001e-05,,0.00716146943495,0.00045910754069,,0.026029670352400003,0.000363447471361,,0.0465847361847,0.000593630863096,,0.0640175897984,0.00115710458479,,0.0737236279942,0.0029835580028,,0.101441528192,0.0111526846065,,0.12683812253,0.0521926745698,,0.07933507767419999,0.0195595233142,,0.0437078729475,0.0013569256985911352,,0.0252742986369,0.0016469910875228564,,0.0579518679384,0.00469314237447151,,0.295022094411,0.009650328141665249,,0.0397784203777,0.0011438454329915676,,0.0268723895703,0.0010819907024135556,,0.0265983434164,0.0010962229949117736,,0.0808268189598,0.002025066037179262,,0.328979412528,0.003590976041601976,,2.48877364955,0.14755856263886374,,2.05330949701,0.2815922374854936,,,,,3.1185733516500003,0.4169395720349949,,2.3175981880000003,0.3854396510650318,,0.964736139991,0.18786743644298012,,0.350275030791,0.12160850478750647,,0.135872485021,0.058606646152137086,,NGC4491,187.7379,11.48348,1.0,1.1,SBa,1.21,1.62181024,13.46,64.0,497.0,263.0,3.5909339160000004,,496,6.772255597999999,,3.5909339160000004
125,NGC4498,187.9149,16.85279,163.20027284,1.88892232737,51.3055625801,,0.00432575977951,0.00019719188316900005,,0.00647118029749,0.000182834163232,,0.015646195510100002,0.000970690340763,,0.0410929718018,0.0008452478376930001,,0.0623682315327,0.00188854956385,,0.07885702327829999,0.00270015158773,,0.0914695309418,0.00433402667915,,0.112180729198,0.0128941739116,,0.160485632467,0.06624138488869999,,0.107790739379,0.0264740780762,,0.0504744995861,0.0016246958828970105,,0.0283980484174,0.0017805969638726164,,0.113362084174,0.00467360736976906,,0.13329397457800002,0.011802127417144663,,0.0529981388373,0.001087979585755943,,0.036126154634,0.0008579169294074003,,0.027180908007,0.003504502534037169,,0.129495798209,0.0016707966051463,,0.133742097911,0.002541874326923931,,2.04517487991,0.0819639503399904,,6.1717277606300005,0.10833825964058022,,,,,4.77405030146,0.6446542590558956,,5.60370507161,0.5899549620696393,,4.05583422382,0.18208841645272067,,1.96779425881,0.1309969479228888,,0.873998440382,0.04184071712494334,,NGC4498,187.9149,16.85279,6.4,0.9,Sc,1.46,2.884031756,12.78,57.3,1507.0,1028.0,14.03604588,16.74,1506,20.56253413,16.67247681,16.67247681
126,IC0797,187.97835,15.12369,117.702755685,1.45424327435,-1.31984914935,,0.00220663786767,0.000103814446119,,0.00297502522445,0.000112330008202,,0.00757538314427,0.00035251489059500004,,0.0201244673214,0.00042312477865,,0.0305172593071,0.000529305636886,,0.0383558047998,0.000879692526718,,0.0432204766474,0.00281349559854,,0.0500540637053,0.00744842450949,,0.0229766113859,0.0243722034631,,0.027238014632,0.0109457517903,,0.0256535424114,0.0011880142421571878,,0.014069425388200002,0.0012724022932400427,,0.0539132844277,0.0031357430464718236,,0.0509626274707,0.008139268037868871,,0.025226693570400003,0.001297475396907643,,0.017252023344,0.0010384117806850424,,0.0223274468158,0.011193690764518793,,0.064681871585,0.0017485771864199414,,0.0694114545669,0.002417186665397026,,1.14945469138,0.06359094557434121,,2.42954891266,,,,,,2.33410267446,0.6915487139158991,,2.23093052948,0.5691511521388147,,1.6695926949000002,0.07496024656580777,,0.8058601031489999,0.07018187724819512,,0.283287850624,0.036093821195954265,,IC0797,187.97835,15.12369,6.1,1.0,Sc,1.04,1.0964781,13.67,48.0,2097.0,1024.0,13.98143091,16.4,2096,28.6182414,23.22737735,23.22737735
127,NGC4506,188.04375,13.419629999999998,122.332232321,1.42831550383,14.2314015038,,0.00020865790414,2.36947354544e-05,,0.0006526106562150001,4.17677308503e-05,,0.006489490274350001,0.00108694966914,,0.0202568463216,0.000406929815627,,0.036069385430900006,0.0006184989488589999,,0.0505507442,0.000970838978631,,0.057354150913,0.0023190722692,,0.07450408113260001,0.011282196188399998,,0.06379344897530001,0.0445174813959,,0.05724760586780001,0.0186238116732,,0.0334617532521,0.0009091368351630061,,0.0196921510176,0.0016614034336589775,,0.0172066229899,0.0027649174395617147,,0.0234527897196,0.009038895954677157,,0.030859217696,0.0015529606559572095,,0.0203790030841,0.0015360737825009436,,,,,,,,0.0140805497727,0.0072845135939866934,,0.27649776968600004,0.09303454088317742,,0.278819497288,0.14656127339602482,,,,,0.942984962499,0.2834119163726651,,0.660421361458,0.3292289837960505,,0.496552832667,0.0956926366625762,,0.234754370181,0.09237561126089414,,0.0934941676575,0.045737840797126436,,NGC4506,188.04375,13.419629999999998,1.1,0.9,SABa,1.21,1.62181024,13.71,50.5,737.0,1019.0,13.91316221,,576,7.864554888,,13.91316221
128,IC3476,188.1744,14.050720000000002,129.83835549100002,1.5540232042299995,126.772779829,,0.00481226514683,0.000301584313063,,0.00587850872417,0.000163154668743,,0.0121359899033,0.000582093236325,,0.0266016592928,0.000362172658954,,0.037655301029,0.000689341775627,,0.0447691187266,0.0008584305990249999,,0.0455410005084,0.00321121739126,,0.0361572835545,0.0109750985669,,-0.0130281320749,0.0538379036636,,0.0262420127808,0.0191274470588,,0.0298192402134,0.0013677223051319295,,0.0187545927099,0.001430882182998212,,0.0908255515142,0.004312221111969855,,0.193020413399,0.010878675550837514,,0.0286081663297,0.001040232715441809,,0.0207301364979,0.0005980794442548631,,0.0593388148315,0.004395544409274478,,0.100572484357,0.006508811071236705,,0.158463200094,0.005105633468154075,,1.7966429250599998,0.22242879727106327,,3.2178142815900004,3.930137126118819e-07,,,,,3.89269829378,0.4467467484542939,,4.449766155530001,0.4597552914485901,,2.43766131865,0.1316769103422003,,1.21542005791,0.08970931698361573,,0.490618549595,0.042458014607152435,,IC3476,188.1744,14.050720000000002,9.5,1.3,IB,1.22,1.6595870169999998,13.36,51.2,-169.0,-230.0,-3.140360459,13.14,-172,,11.58777702,11.58777702
